step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
1893,21880424,15144,0.01674572649586119,0.0,0.5161290322580645,,,
1894,21891568,15152,0.01624445740348801,0.125,0.6451612903225806,,,
1895,21904568,15160,0.01740320704904478,0.0,0.6285714285714286,,,
1896,21916096,15168,0.01570601013478264,0.0,0.5882352941176471,,,
1897,21929800,15176,0.015290533094995484,0.0,0.5416666666666666,0.014166777965611482,0.125,0.5625
1898,21942224,15184,0.015575646098232471,0.0,0.6388888888888888,,,
1899,21951000,15192,0.017599910478630024,0.125,0.5625,,,
1900,21963040,15200,0.017122924281048876,0.125,0.5588235294117647,,,
1901,21974888,15208,0.014518792265647057,0.125,0.6071428571428571,,,
1902,21985968,15216,0.017429304541035036,0.125,0.5757575757575758,,,
1903,21999032,15224,0.013807355178560686,0.25,0.6896551724137931,,,
1904,22011520,15232,0.014333423290324216,0.0,0.5757575757575758,,,
1905,22025544,15240,0.013171018209020589,0.0,0.5882352941176471,0.02154347895518162,0.0,0.5714285714285714
1906,22039056,15248,0.015021128979907804,0.0,0.5142857142857142,,,
1907,22050328,15256,0.014580889650224266,0.125,0.4838709677419355,,,
1908,22059616,15264,0.019945981482480408,0.0,0.6285714285714286,,,
1909,22071784,15272,0.01616484461075875,0.0,0.6176470588235294,,,
1910,22081840,15280,0.018569690584813996,0.0,0.5714285714285714,,,
1911,22095736,15288,0.016395381244172898,0.0,0.72,,,
1912,22106560,15296,0.017303428509145267,0.0,0.5555555555555556,,,
1913,22117576,15304,0.016657790290688878,0.125,0.6071428571428571,0.02072250325278328,0.0,0.5333333333333333
1914,22127184,15312,0.016891573941392048,0.125,0.696969696969697,,,
1915,22139416,15320,0.01511044907280506,0.0,0.5882352941176471,,,
1916,22151136,15328,0.016747146126379512,0.0,0.46875,,,
1917,22163624,15336,0.014977765354486822,0.0,0.6176470588235294,,,
1918,22176944,15344,0.013574836068877329,0.0,0.6,,,
1919,22188408,15352,0.01719370616502591,0.125,0.6486486486486487,,,
1920,22199040,15360,0.013763439277489952,0.125,0.6129032258064516,,,
1921,22209992,15368,0.019136646612005453,0.0,0.6060606060606061,0.012037940508815225,0.0,0.5666666666666667
1922,22222544,15376,0.014266924282688017,0.0,0.6,,,
1923,22233688,15384,0.01561402011773602,0.0,0.6060606060606061,,,
1924,22247136,15392,0.011403853343571198,0.0,0.6410256410256411,,,
1925,22262248,15400,0.012402375195470496,0.125,0.6296296296296297,,,
1926,22272944,15408,0.010525915337470897,0.125,0.6896551724137931,,,
1927,22286520,15416,0.014085606490353609,0.125,0.6363636363636364,,,
1928,22298048,15424,0.015951502183221732,0.0,0.5588235294117647,,,
1929,22311368,15432,0.014113166161377762,0.0,0.6666666666666666,0.016984478598356043,0.0,0.4642857142857143
1930,22320400,15440,0.018329443927648563,0.25,0.6666666666666666,,,
1931,22332760,15448,0.015526793282152614,0.0,0.6111111111111112,,,
1932,22342752,15456,0.014784581854045574,0.0,0.5714285714285714,,,
1933,22352424,15464,0.0159021867906376,0.0,0.6,,,
1934,22365488,15472,0.014815383716496927,0.0,0.6129032258064516,,,
1935,22376504,15480,0.018000596184916,0.0,0.5789473684210527,,,
1936,22392256,15488,0.011640890501354162,0.0,0.6333333333333333,,,
1937,22407048,15496,0.012033352035610477,0.0,0.59375,0.01734471842644846,0.0,0.5
1938,22417936,15504,0.015726942580464014,0.0,0.6052631578947368,,,
1939,22428568,15512,0.018727275338737186,0.0,0.5625,,,
1940,22439968,15520,0.01524535606108017,0.125,0.5666666666666667,,,
1941,22453736,15528,0.013152064750790398,0.125,0.6666666666666666,,,
1942,22465968,15536,0.01855740712024576,0.125,0.5806451612903226,,,
1943,22478264,15544,0.017280569328543795,0.0,0.5161290322580645,,,
1944,22488512,15552,0.019838812981965086,0.125,0.5555555555555556,,,
1945,22499464,15560,0.017419332955814857,0.0,0.5135135135135135,0.017185300733565778,0.0,0.59375
1946,22510032,15568,0.01809158351968887,0.0,0.5555555555555556,,,
1947,22519832,15576,0.017396463598514794,0.125,0.5555555555555556,,,
1948,22531744,15584,0.015276993229097136,0.0,0.6388888888888888,,,
1949,22541736,15592,0.019185711093271187,0.0,0.5757575757575758,,,
1950,22552944,15600,0.01581691112922318,0.0,0.6176470588235294,,,
1951,22567736,15608,0.011362167438731413,0.0,0.6388888888888888,,,
1952,22577472,15616,0.018957166530566654,0.125,0.5757575757575758,,,
1953,22587848,15624,0.01468719895949155,0.125,0.6538461538461539,0.017485836163228186,0.0,0.5714285714285714
1954,22599056,15632,0.017011827321028017,0.0,0.6486486486486487,,,
1955,22610072,15640,0.019244991836597447,0.125,0.631578947368421,,,
1956,22621344,15648,0.01592108801836079,0.0,0.6470588235294118,,,
1957,22635048,15656,0.01447036344607871,0.125,0.48484848484848486,,,
1958,22643120,15664,0.01673531666273212,0.0,0.6176470588235294,,,
1959,22653304,15672,0.01737082993047001,0.125,0.6052631578947368,,,
1960,22666368,15680,0.0170599602225682,0.0,0.5526315789473685,,,
1961,22679176,15688,0.018052868849648032,0.125,0.59375,0.012685107238863067,0.125,0.65625
1962,22691216,15696,0.018618909261321082,0.0,0.5806451612903226,,,
1963,22703960,15704,0.017416721998589534,0.0,0.5588235294117647,,,
1964,22713696,15712,0.018403589084655756,0.0,0.6,,,
1965,22724328,15720,0.014718198257470198,0.125,0.6774193548387096,,,
1966,22736304,15728,0.012118381723489328,0.25,0.7241379310344828,,,
1967,22746680,15736,0.018642260718101118,0.25,0.6216216216216216,,,
1968,22759680,15744,0.01591105326319906,0.0,0.6756756756756757,,,
1969,22772936,15752,0.012037443963410173,0.125,0.5517241379310345,0.016650358330767306,0.0,0.48484848484848486
1970,22784080,15760,0.016299671147117438,0.0,0.59375,,,
1971,22795992,15768,0.015970383021335462,0.0,0.6363636363636364,,,
1972,22809568,15776,0.01299442594627967,0.125,0.65625,,,
1973,22823464,15784,0.015247688571079764,0.125,0.6,,,
1974,22834224,15792,0.016994090763548932,0.125,0.5625,,,
1975,22848056,15800,0.014302417814433466,0.125,0.5483870967741935,,,
1976,22858496,15808,0.01612323871111781,0.0,0.7115384615384616,,,
1977,22869960,15816,0.014710370944255324,0.0,0.5384615384615384,0.019271893211812528,0.0,0.65625
1978,22879248,15824,0.018377080671600456,0.0,0.5714285714285714,,,
1979,22895256,15832,0.011297889280771677,0.125,0.625,,,
1980,22907552,15840,0.014104824963414184,0.0,0.5714285714285714,,,
1981,22916520,15848,0.01915442026316304,0.0,0.6333333333333333,,,
1982,22928176,15856,0.016439095029579562,0.0,0.5882352941176471,,,
1983,22939064,15864,0.017413051626362662,0.0,0.5405405405405406,,,
1984,22949760,15872,0.015220461904046821,0.125,0.7058823529411765,,,
1985,22961288,15880,0.01651591657007492,0.0,0.5555555555555556,0.016986816650624407,0.0,0.5172413793103449
1986,22971856,15888,0.015727287598540213,0.0,0.5333333333333333,,,
1987,22986392,15896,0.013811131902802509,0.0,0.4642857142857143,,,
1988,23001632,15904,0.011387777023361816,0.125,0.6176470588235294,,,
1989,23012904,15912,0.01602508218743404,0.0,0.6571428571428571,,,
1990,23023088,15920,0.01925215348752805,0.0,0.5151515151515151,,,
1991,23034808,15928,0.012901211418364672,0.125,0.6875,,,
1992,23045632,15936,0.01493882789694283,0.125,0.6538461538461539,,,
1993,23055432,15944,0.022312609924266015,0.0,0.5294117647058824,0.020875809894196278,0.0,0.4074074074074074
1994,23066256,15952,0.015824102300666134,0.0,0.5333333333333333,,,
1995,23076376,15960,0.015175979921501229,0.0,0.625,,,
1996,23091488,15968,0.011284465167594836,0.125,0.6060606060606061,,,
1997,23101864,15976,0.017256910219540813,0.25,0.625,,,
1998,23111472,15984,0.020113309902958464,0.125,0.6842105263157895,,,
1999,23122040,15992,0.01716618717320575,0.125,0.6,,,
2000,23138112,16000,0.011976222293764409,0.0,0.5555555555555556,,,
2001,23150280,16008,0.016154184288590997,0.375,0.71875,0.016978879145074597,0.125,0.5625
2002,23165008,16016,0.01217339266641641,0.0,0.5,,,
2003,23175256,16024,0.015525315857170218,0.0,0.6060606060606061,,,
2004,23184608,16032,0.018985511376122078,0.0,0.5714285714285714,,,
2005,23198376,16040,0.01451344088734414,0.125,0.6296296296296297,,,
2006,23212272,16048,0.012990606611289009,0.0,0.4857142857142857,,,
2007,23226296,16056,0.01348594211954755,0.125,0.6451612903225806,,,
2008,23234496,16064,0.022946370767265002,0.0,0.5357142857142857,,,
2009,23245576,16072,0.015074012876720548,0.125,0.6470588235294118,0.019317430916332527,0.0,0.6842105263157895
2010,23260624,16080,0.009548864968270879,0.0,0.6206896551724138,,,
2011,23270808,16088,0.017383056344434124,0.25,0.6551724137931034,,,
2012,23283424,16096,0.014076108271622397,0.125,0.6571428571428571,,,
2013,23294632,16104,0.01675697104103561,0.0,0.6666666666666666,,,
2014,23305008,16112,0.01758525425163148,0.0,0.5277777777777778,,,
2015,23316536,16120,0.01646507380745934,0.0,0.6666666666666666,,,
2016,23328256,16128,0.01684453451089719,0.0,0.5428571428571428,,,
2017,23339272,16136,0.016242330610914773,0.125,0.696969696969697,0.01896057753579559,0.0,0.6060606060606061
2018,23355344,16144,0.012528600179669459,0.0,0.6666666666666666,,,
2019,23367640,16152,0.015820695658897817,0.0,0.8026315789473685,,,
2020,23379296,16160,0.0183167733970552,0.125,0.5185185185185185,,,
2021,23388712,16168,0.01542579062903164,0.0,0.6060606060606061,,,
2022,23400176,16176,0.013307698963568051,0.125,0.5714285714285714,,,
2023,23411448,16184,0.014994233047585027,0.0,0.6285714285714286,,,
2024,23422912,16192,0.0177584528003647,0.0,0.6052631578947368,,,
2025,23434440,16200,0.014405658073576383,0.375,0.6428571428571429,0.017798670570024856,0.0,0.5675675675675675
2026,23445648,16208,0.015091120785123372,0.0,0.6756756756756757,,,
2027,23455768,16216,0.016474431106678,0.0,0.6060606060606061,,,
2028,23467680,16224,0.015055616500257296,0.125,0.6285714285714286,,,
2029,23481256,16232,0.01643183136151414,0.0,0.5588235294117647,,,
2030,23490608,16240,0.017618676807979638,0.0,0.65625,,,
2031,23503096,16248,0.013049532458534772,0.0,0.6388888888888888,,,
2032,23513792,16256,0.016959764757215348,0.0,0.5454545454545454,,,
2033,23523912,16264,0.017157475500147998,0.0,0.6129032258064516,0.02319634736626224,0.0,0.5428571428571428
2034,23535824,16272,0.016333643075264567,0.125,0.6538461538461539,,,
2035,23546520,16280,0.016823426398053797,0.0,0.6666666666666666,,,
2036,23556320,16288,0.01455118022644596,0.25,0.7096774193548387,,,
2037,23569064,16296,0.015480155457995727,0.25,0.6363636363636364,,,
2038,23578672,16304,0.019250118208507097,0.0,0.5625,,,
2039,23591864,16312,0.014304744977230908,0.25,0.65625,,,
2040,23603968,16320,0.015729964246247514,0.125,0.6129032258064516,,,
2041,23616008,16328,0.01747415362204889,0.0,0.5853658536585366,0.01365794493001145,0.0,0.5294117647058824
2042,23626448,16336,0.017284630177442105,0.125,0.6333333333333333,,,
2043,23638744,16344,0.0146513276883551,0.125,0.6060606060606061,,,
2044,23650400,16352,0.019353632870077506,0.0,0.5428571428571428,,,
2045,23660200,16360,0.016795492563020233,0.0,0.6206896551724138,,,
2046,23671536,16368,0.01723421819300939,0.0,0.5405405405405406,,,
2047,23682360,16376,0.014989822895789215,0.25,0.56,,,
2048,23693696,16384,0.015451251023132079,0.0,0.6875,,,
2049,23705032,16392,0.01649859825088192,0.0,0.6285714285714286,0.019663271117186906,0.0,0.5135135135135135
2050,23717136,16400,0.01609327345569689,0.0,0.6190476190476191,,,
2051,23727768,16408,0.01618455120417056,0.0,0.5454545454545454,,,
2052,23738656,16416,0.014364893375481283,0.0,0.6666666666666666,,,
2053,23751976,16424,0.014920902515226268,0.125,0.5806451612903226,,,
2054,23764464,16432,0.014338698330320265,0.125,0.6060606060606061,,,
2055,23777208,16440,0.014953547782829323,0.0,0.5172413793103449,,,
2056,23789952,16448,0.015252517715157794,0.0,0.65625,,,
2057,23800328,16456,0.019944674578292156,0.125,0.6388888888888888,0.013890802813646753,0.0,0.6756756756756757
2058,23810640,16464,0.015611898107150624,0.0,0.5757575757575758,,,
2059,23825880,16472,0.013021367844512667,0.125,0.6363636363636364,,,
2060,23838496,16480,0.017656148712956378,0.125,0.5185185185185185,,,
2061,23850472,16488,0.015844631465316755,0.0,0.6111111111111112,,,
2062,23861872,16496,0.015152722116662999,0.125,0.6857142857142857,,,
2063,23871800,16504,0.016853344559895806,0.125,0.6451612903225806,,,
2064,23881344,16512,0.017739718827982122,0.25,0.6206896551724138,,,
2065,23890888,16520,0.016655194034105557,0.125,0.6285714285714286,0.020596343531105867,0.0,0.6176470588235294
2066,23900240,16528,0.018874122153817487,0.125,0.56,,,
2067,23912792,16536,0.016476031706062957,0.125,0.6666666666666666,,,
2068,23924576,16544,0.017127488156938625,0.125,0.5925925925925926,,,
2069,23935656,16552,0.01674719723620021,0.0,0.5641025641025641,,,
2070,23947632,16560,0.014467032850580156,0.25,0.5625,,,
2071,23957432,16568,0.017208906563840633,0.0,0.6571428571428571,,,
2072,23966976,16576,0.019779736996925514,0.0,0.6176470588235294,,,
2073,23979336,16584,0.016414182812426344,0.0,0.5833333333333334,0.01816602636942791,0.0,0.5128205128205128
2074,23991440,16592,0.01541819470028834,0.0,0.6875,,,
2075,24002648,16600,0.017126358864366774,0.125,0.6071428571428571,,,
2076,24014496,16608,0.016034224781343958,0.0,0.5882352941176471,,,
2077,24026024,16616,0.017825984348717735,0.0,0.625,,,
2078,24037232,16624,0.015601839235091862,0.125,0.7142857142857143,,,
2079,24047032,16632,0.018005619879927003,0.25,0.59375,,,
2080,24057728,16640,0.016291346590779424,0.0,0.5806451612903226,,,
2081,24067400,16648,0.019871344095710845,0.0,0.5789473684210527,0.011270390165700112,0.125,0.6111111111111112
2082,24083536,16656,0.013288071056618835,0.125,0.6111111111111112,,,
2083,24094360,16664,0.013658656671831729,0.0,0.6388888888888888,,,
2084,24104864,16672,0.017351907267209,0.0,0.53125,,,
2085,24117224,16680,0.012692508252579723,0.125,0.6764705882352942,,,
2086,24129200,16688,0.01844850508528421,0.0,0.5333333333333333,,,
2087,24140216,16696,0.016326846165290274,0.0,0.5454545454545454,,,
2088,24153600,16704,0.013414543596255477,0.25,0.6296296296296297,,,
2089,24165000,16712,0.015171742742973253,0.125,0.6857142857142857,0.016303248198344264,0.0,0.5277777777777778
2090,24176016,16720,0.015929684714333613,0.125,0.6756756756756757,,,
2091,24186520,16728,0.016411097781258436,0.0,0.6,,,
2092,24197664,16736,0.014581687872023621,0.0,0.5454545454545454,,,
2093,24212072,16744,0.012336391477116307,0.0,0.5517241379310345,,,
2094,24223280,16752,0.016223912163127564,0.375,0.6551724137931034,,,
2095,24233656,16760,0.018234054179387737,0.0,0.6060606060606061,,,
2096,24244672,16768,0.015179025353497732,0.125,0.6071428571428571,,,
2097,24255688,16776,0.017403266574587843,0.0,0.6571428571428571,0.01788131001424743,0.0,0.6060606060606061
2098,24265616,16784,0.014446791126373294,0.0,0.6176470588235294,,,
2099,24276760,16792,0.016544963800177517,0.0,0.6111111111111112,,,
2100,24286496,16800,0.014596983774634822,0.125,0.6,,,
2101,24296552,16808,0.01774593909872268,0.0,0.5833333333333334,,,
2102,24306864,16816,0.016874078743639886,0.25,0.6666666666666666,,,
2103,24322040,16824,0.013714598994012886,0.0,0.5151515151515151,,,
2104,24333184,16832,0.014976098837622204,0.375,0.696969696969697,,,
2105,24345672,16840,0.016690075703037145,0.0,0.5555555555555556,0.02195001721298595,0.0,0.5454545454545454
2106,24358736,16848,0.014717081656012012,0.0,0.46153846153846156,,,
2107,24370264,16856,0.01658348570929617,0.0,0.5161290322580645,,,
2108,24380704,16864,0.01720840218218198,0.0,0.5897435897435898,,,
2109,24391592,16872,0.017882460598658893,0.0,0.5294117647058824,,,
2110,24405296,16880,0.01460963586177163,0.0,0.6176470588235294,,,
2111,24414968,16888,0.018856328926020224,0.0,0.5882352941176471,,,
2112,24427776,16896,0.015325097754799939,0.0,0.6071428571428571,,,
2113,24439432,16904,0.012924246398362671,0.125,0.6451612903225806,0.016957855477796664,0.0,0.5714285714285714
2114,24451536,16912,0.014019419878921543,0.125,0.6470588235294118,,,
2115,24461592,16920,0.017522289105405826,0.0,0.6071428571428571,,,
2116,24473248,16928,0.0167510764777635,0.125,0.5806451612903226,,,
2117,24486120,16936,0.013705728578269119,0.125,0.6756756756756757,,,
2118,24497200,16944,0.017051991495579823,0.0,0.6060606060606061,,,
2119,24506552,16952,0.020064910032548445,0.0,0.5588235294117647,,,
2120,24516992,16960,0.019862738403128914,0.0,0.6206896551724138,,,
2121,24527624,16968,0.016929401858868265,0.0,0.5625,0.019592720821749288,0.0,0.6410256410256411
2122,24538512,16976,0.01689056416099275,0.25,0.6206896551724138,,,
2123,24549848,16984,0.01618157465672247,0.0,0.6909090909090909,,,
2124,24563232,16992,0.013206128005137327,0.0,0.6176470588235294,,,
2125,24575848,17000,0.01430801957053887,0.0,0.5925925925925926,,,
2126,24589424,17008,0.013549206494922588,0.125,0.6470588235294118,,,
2127,24604152,17016,0.011751215369911286,0.0,0.5925925925925926,,,
2128,24616832,17024,0.014778185051034058,0.125,0.6551724137931034,,,
2129,24631496,17032,0.010171285223543854,0.0,0.6388888888888888,0.018964729912855492,0.0,0.5161290322580645
2130,24642704,17040,0.016415635499955904,0.0,0.6176470588235294,,,
2131,24652312,17048,0.015219244070080898,0.125,0.7,,,
2132,24666080,17056,0.014112619527108305,0.0,0.5625,,,
2133,24677096,17064,0.01808210904910533,0.0,0.5945945945945946,,,
2134,24688240,17072,0.017665703226513976,0.0,0.5757575757575758,,,
2135,24703032,17080,0.014432130190830025,0.0,0.6666666666666666,,,
2136,24715264,17088,0.014770804505840944,0.0,0.5555555555555556,,,
2137,24725128,17096,0.017702006105645318,0.125,0.4666666666666667,0.0183310735231913,0.0,0.5882352941176471
2138,24736400,17104,0.017060737891157172,0.0,0.5833333333333334,,,
2139,24748248,17112,0.0154037903850223,0.0,0.5833333333333334,,,
2140,24759392,17120,0.019333492681630565,0.0,0.5,,,
2141,24771240,17128,0.014640392602289862,0.125,0.6060606060606061,,,
2142,24781936,17136,0.01233629968077151,0.125,0.5333333333333333,,,
2143,24791800,17144,0.016680977548931164,0.125,0.7297297297297297,,,
2144,24803968,17152,0.016126484172675554,0.0,0.5862068965517241,,,
2145,24815816,17160,0.013098552449801688,0.125,0.6486486486486487,0.023653455864482774,0.0,0.5588235294117647
2146,24828432,17168,0.014975864128518262,0.125,0.6571428571428571,,,
2147,24838424,17176,0.017471439365386175,0.125,0.6176470588235294,,,
2148,24850080,17184,0.017820967239728303,0.0,0.5294117647058824,,,
2149,24863656,17192,0.013579745844058452,0.0,0.5806451612903226,,,
2150,24875952,17200,0.014197453603394026,0.0,0.6176470588235294,,,
2151,24888632,17208,0.014440522477191697,0.125,0.6129032258064516,,,
2152,24900224,17216,0.01697170750506916,0.0,0.6470588235294118,,,
2153,24909832,17224,0.022527693140585642,0.0,0.5675675675675675,0.015557321329679099,0.0,0.45161290322580644
